Date,Timestamp,Class,Lab,Anki,Volunteering,Research,Other,Self-Study,Dow,Month,Year,Day,Sum,Term,yearLabel,MS2Block,MS3Rotation,MS4Rotation
2023-03-26,3/27/2023 22:39:57,0.0,0.0,0.0,0.0,0.0,0.0,282.0,6,3,2023,26,282.0,Break,MS3,,Psych,
2023-03-27,3/27/2023 22:41:03,330.0,0.0,64.0,0.0,0.0,166.0,127.0,0,3,2023,27,687.0,Break,MS3,,Psych,
2023-03-28,3/28/2023 22:42:56,320.0,0.0,75.0,0.0,0.0,75.0,211.0,1,3,2023,28,681.0,Break,MS3,,Psych,
2023-03-29,3/29/2023 23:03:07,240.0,0.0,20.0,0.0,0.0,345.0,97.0,2,3,2023,29,702.0,Break,MS3,,Psych,
2023-03-30,3/31/2023 7:39:00,420.0,0.0,23.0,0.0,70.0,11.0,141.0,3,3,2023,30,665.0,Break,MS3,,Psych,
2023-03-31,3/31/2023 17:31:25,432.0,0.0,66.0,0.0,0.0,60.0,15.0,4,3,2023,31,573.0,Break,MS3,,Psych,
2023-04-01,4/3/2023 22:40:02,0.0,0.0,0.0,0.0,0.0,0.0,147.0,5,4,2023,1,147.0,Break,MS3,,Psych,
2023-04-02,4/3/2023 22:40:29,0.0,0.0,0.0,0.0,114.0,20.0,120.0,6,4,2023,2,254.0,Break,MS3,,Psych,
2023-04-03,4/3/2023 22:41:14,660.0,0.0,0.0,0.0,0.0,37.0,151.0,0,4,2023,3,848.0,Break,MS3,,Psych,
2023-04-04,4/4/2023 22:55:49,600.0,0.0,60.0,0.0,12.0,15.0,203.0,1,4,2023,4,890.0,Break,MS3,,Neuro,
2023-04-05,4/5/2023 22:59:47,540.0,0.0,41.0,0.0,0.0,0.0,158.0,2,4,2023,5,739.0,Break,MS3,,Neuro,
2023-04-06,4/6/2023 22:31:23,615.0,0.0,15.0,0.0,0.0,0.0,170.0,3,4,2023,6,800.0,Break,MS3,,Neuro,
2023-04-07,4/8/2023 12:34:06,300.0,0.0,50.0,0.0,0.0,0.0,70.0,4,4,2023,7,420.0,Break,MS3,,Neuro,
2023-04-08,4/8/2023 12:34:39,0.0,0.0,0.0,0.0,0.0,0.0,198.0,5,4,2023,8,198.0,Break,MS3,,Neuro,
2023-04-09,4/10/2023 22:44:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2023,9,0.0,Break,MS3,,Neuro,
2023-04-10,4/10/2023 22:45:09,450.0,0.0,87.0,0.0,0.0,0.0,236.0,0,4,2023,10,773.0,Break,MS3,,Neuro,
2023-04-11,4/12/2023 22:40:23,450.0,0.0,41.0,0.0,0.0,0.0,200.0,1,4,2023,11,691.0,Break,MS3,,Neuro,
2023-04-12,4/12/2023 22:40:57,540.0,0.0,30.0,0.0,20.0,0.0,151.0,2,4,2023,12,741.0,Break,MS3,,Neuro,
2023-04-13,4/13/2023 23:15:57,450.0,0.0,64.0,0.0,41.0,0.0,207.0,3,4,2023,13,762.0,Break,MS3,,Neuro,
2023-04-14,4/15/2023 17:06:09,360.0,0.0,34.0,0.0,0.0,0.0,63.0,4,4,2023,14,457.0,Break,MS3,,Neuro,
2023-04-15,4/15/2023 17:06:43,300.0,0.0,0.0,0.0,120.0,0.0,80.0,5,4,2023,15,500.0,Break,MS3,,Neuro,
2023-04-16,4/16/2023 22:57:28,0.0,0.0,12.0,0.0,111.0,0.0,425.0,6,4,2023,16,548.0,Break,MS3,,Neuro,
2023-04-17,4/17/2023 23:08:04,0.0,0.0,80.0,0.0,0.0,58.0,458.0,0,4,2023,17,596.0,Break,MS3,,Neuro,
2023-04-18,4/18/2023 23:16:08,180.0,0.0,56.0,0.0,40.0,25.0,419.0,1,4,2023,18,720.0,Break,MS3,,Neuro,
2023-04-19,4/19/2023 23:20:21,0.0,0.0,50.0,0.0,40.0,420.0,112.0,2,4,2023,19,622.0,Break,MS3,,Neuro,
2023-04-20,4/22/2023 16:58:39,60.0,0.0,65.0,0.0,81.0,40.0,350.0,3,4,2023,20,596.0,Break,MS3,,Neuro,
2023-04-21,4/22/2023 16:59:19,0.0,0.0,0.0,0.0,10.0,19.0,376.0,4,4,2023,21,405.0,Break,MS3,,Neuro,
2023-04-22,4/22/2023 16:59:37,0.0,0.0,0.0,0.0,83.0,0.0,210.0,5,4,2023,22,293.0,Break,MS3,,Neuro,
2023-04-23,4/24/2023 23:19:19,0.0,0.0,0.0,0.0,15.0,30.0,215.0,6,4,2023,23,260.0,Break,MS3,,Neuro,
2023-04-24,4/24/2023 23:20:12,0.0,0.0,70.0,0.0,25.0,30.0,468.0,0,4,2023,24,593.0,Break,MS3,,Neuro,
2023-04-25,4/25/2023 23:03:12,155.0,0.0,61.0,0.0,0.0,36.0,380.0,1,4,2023,25,632.0,Break,MS3,,Neuro,
2023-04-26,4/26/2023 22:23:54,0.0,0.0,60.0,0.0,0.0,60.0,397.0,2,4,2023,26,517.0,Break,MS3,,Neuro,
2023-04-27,4/28/2023 7:08:32,480.0,0.0,0.0,0.0,0.0,0.0,60.0,3,4,2023,27,540.0,Break,MS3,,Neuro,
2023-04-28,4/28/2023 10:36:34,150.0,0.0,0.0,0.0,0.0,0.0,30.0,4,4,2023,28,180.0,Break,MS3,,Neuro,
2023-04-29,5/1/2023 22:39:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2023,29,0.0,Break,MS3,,Neuro,
2023-04-30,5/1/2023 22:39:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2023,30,0.0,Break,MS3,,Neuro,
2023-05-01,5/1/2023 22:40:17,0.0,0.0,47.0,0.0,0.0,15.0,341.0,0,5,2023,1,403.0,Break,MS4,,,Step 2 Dedicated
2023-05-02,5/2/2023 23:00:14,0.0,0.0,0.0,0.0,117.0,23.0,453.0,1,5,2023,2,593.0,Break,MS4,,,Step 2 Dedicated
2023-05-03,5/3/2023 20:36:16,0.0,0.0,66.0,0.0,155.0,0.0,204.0,2,5,2023,3,425.0,Break,MS4,,,Step 2 Dedicated
2023-05-04,5/4/2023 20:33:26,0.0,0.0,0.0,0.0,50.0,540.0,135.0,3,5,2023,4,725.0,Break,MS4,,,Step 2 Dedicated
2023-05-05,5/8/2023 23:34:50,0.0,0.0,0.0,0.0,10.0,540.0,45.0,4,5,2023,5,595.0,Break,MS4,,,Step 2 Dedicated
2023-05-06,5/8/2023 23:35:20,0.0,0.0,56.0,0.0,0.0,0.0,275.0,5,5,2023,6,331.0,Break,MS4,,,Step 2 Dedicated
2023-05-07,5/8/2023 23:35:56,0.0,0.0,0.0,0.0,0.0,30.0,650.0,6,5,2023,7,680.0,Break,MS4,,,Step 2 Dedicated
2023-05-08,5/8/2023 23:36:34,0.0,0.0,48.0,0.0,84.0,0.0,498.0,0,5,2023,8,630.0,Break,MS4,,,Step 2 Dedicated
2023-05-09,5/9/2023 22:06:51,0.0,0.0,0.0,0.0,62.0,0.0,487.0,1,5,2023,9,549.0,Break,MS4,,,Step 2 Dedicated
2023-05-10,5/11/2023 8:27:08,0.0,0.0,0.0,0.0,197.0,27.0,417.0,2,5,2023,10,641.0,Break,MS4,,,Step 2 Dedicated
2023-05-11,5/13/2023 16:43:00,0.0,0.0,48.0,0.0,153.0,0.0,142.0,3,5,2023,11,343.0,Break,MS4,,,Step 2 Dedicated
2023-05-12,5/13/2023 16:43:20,0.0,0.0,0.0,0.0,0.0,0.0,270.0,4,5,2023,12,270.0,Break,MS4,,,Step 2 Dedicated
2023-05-13,5/13/2023 16:43:37,0.0,0.0,0.0,0.0,0.0,0.0,180.0,5,5,2023,13,180.0,Break,MS4,,,Step 2 Dedicated
2023-05-14,5/18/2023 19:17:02,0.0,0.0,56.0,0.0,0.0,0.0,332.0,6,5,2023,14,388.0,Break,MS4,,,Step 2 Dedicated
2023-05-15,5/18/2023 19:17:45,0.0,0.0,54.0,0.0,0.0,0.0,305.0,0,5,2023,15,359.0,Break,MS4,,,Step 2 Dedicated
2023-05-16,5/18/2023 19:18:12,0.0,0.0,0.0,0.0,0.0,27.0,109.0,1,5,2023,16,136.0,Break,MS4,,,Step 2 Dedicated
2023-05-17,5/18/2023 19:18:26,0.0,0.0,0.0,0.0,0.0,350.0,0.0,2,5,2023,17,350.0,Break,MS4,,,Step 2 Dedicated
2023-05-18,5/18/2023 19:18:48,0.0,0.0,15.0,0.0,0.0,0.0,209.0,3,5,2023,18,224.0,Break,MS4,,,Break
2023-05-19,5/24/2023 23:04:04,0.0,0.0,10.0,0.0,0.0,0.0,171.0,4,5,2023,19,181.0,Break,MS4,,,Break
2023-05-20,5/24/2023 23:04:27,0.0,0.0,15.0,0.0,0.0,0.0,45.0,5,5,2023,20,60.0,Break,MS4,,,Break
2023-05-21,5/24/2023 23:04:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,2023,21,0.0,Break,MS4,,,Break
2023-05-22,5/24/2023 23:04:54,0.0,0.0,15.0,0.0,0.0,0.0,72.0,0,5,2023,22,87.0,Break,MS4,,,Break
2023-05-23,5/24/2023 23:05:37,0.0,0.0,9.0,0.0,0.0,135.0,230.0,1,5,2023,23,374.0,Break,MS4,,,Break
2023-05-24,5/24/2023 23:06:30,0.0,0.0,7.0,0.0,201.0,57.0,216.0,2,5,2023,24,481.0,Break,MS4,,,Break
2023-05-25,5/30/2023 21:18:34,0.0,0.0,10.0,0.0,103.0,0.0,408.0,3,5,2023,25,521.0,Break,MS4,,,Break
2023-05-26,5/30/2023 21:18:59,0.0,0.0,50.0,0.0,0.0,0.0,262.0,4,5,2023,26,312.0,Break,MS4,,,Break
2023-05-27,5/30/2023 21:19:18,0.0,0.0,23.0,0.0,0.0,0.0,270.0,5,5,2023,27,293.0,Break,MS4,,,Break
2023-05-28,5/30/2023 21:19:59,0.0,0.0,18.0,0.0,0.0,0.0,381.0,6,5,2023,28,399.0,Break,MS4,,,Break
2023-05-29,5/30/2023 21:20:49,43.0,0.0,18.0,0.0,0.0,0.0,156.0,0,5,2023,29,217.0,Break,MS4,,,UMN Sub-I
2023-05-30,5/30/2023 21:21:08,795.0,0.0,0.0,0.0,0.0,0.0,80.0,1,5,2023,30,875.0,Break,MS4,,,UMN Sub-I
2023-05-31,6/4/2023 22:11:12,870.0,0.0,0.0,0.0,0.0,0.0,61.0,2,5,2023,31,931.0,Break,MS4,,,UMN Sub-I
2023-06-01,6/1/2023 21:20:05,840.0,0.0,0.0,0.0,0.0,0.0,72.0,3,6,2023,1,912.0,Break,MS4,,,UMN Sub-I
2023-06-02,6/2/2023 21:52:24,720.0,0.0,9.0,0.0,40.0,0.0,75.0,4,6,2023,2,844.0,Break,MS4,,,UMN Sub-I
2023-06-03,6/4/2023 22:09:17,0.0,0.0,0.0,0.0,61.0,0.0,165.0,5,6,2023,3,226.0,Break,MS4,,,UMN Sub-I
2023-06-04,6/4/2023 22:08:58,0.0,0.0,40.0,0.0,0.0,35.0,505.0,6,6,2023,4,580.0,Break,MS4,,,UMN Sub-I
2023-06-05,6/5/2023 22:03:16,750.0,0.0,20.0,0.0,0.0,0.0,124.0,0,6,2023,5,894.0,Break,MS4,,,UMN Sub-I
2023-06-06,6/7/2023 0:02:06,1038.0,0.0,0.0,0.0,0.0,0.0,53.0,1,6,2023,6,1091.0,Break,MS4,,,UMN Sub-I
2023-06-07,6/7/2023 21:07:45,840.0,0.0,0.0,0.0,0.0,0.0,82.0,2,6,2023,7,922.0,Break,MS4,,,UMN Sub-I
2023-06-08,6/9/2023 19:06:49,855.0,0.0,0.0,0.0,0.0,0.0,55.0,3,6,2023,8,910.0,Break,MS4,,,UMN Sub-I
2023-06-09,6/9/2023 19:07:00,750.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,2023,9,750.0,Break,MS4,,,UMN Sub-I
2023-06-10,6/11/2023 10:41:55,0.0,0.0,0.0,0.0,0.0,30.0,183.0,5,6,2023,10,213.0,Break,MS4,,,UMN Sub-I
2023-06-11,6/11/2023 20:49:53,240.0,0.0,9.0,0.0,0.0,105.0,149.0,6,6,2023,11,503.0,Break,MS4,,,UMN Sub-I
2023-06-12,6/12/2023 22:00:52,690.0,0.0,0.0,0.0,0.0,0.0,143.0,0,6,2023,12,833.0,Break,MS4,,,UMN Sub-I
2023-06-13,6/13/2023 21:34:35,825.0,0.0,0.0,0.0,0.0,0.0,110.0,1,6,2023,13,935.0,Break,MS4,,,UMN Sub-I
2023-06-14,6/14/2023 21:21:47,780.0,0.0,0.0,0.0,0.0,0.0,35.0,2,6,2023,14,815.0,Break,MS4,,,UMN Sub-I
2023-06-15,6/15/2023 22:18:13,720.0,0.0,141.0,0.0,0.0,0.0,0.0,3,6,2023,15,861.0,Break,MS4,,,UMN Sub-I
2023-06-16,6/18/2023 20:08:35,600.0,0.0,15.0,0.0,0.0,0.0,0.0,4,6,2023,16,615.0,Break,MS4,,,UMN Sub-I
2023-06-17,6/18/2023 20:08:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,2023,17,0.0,Break,MS4,,,UMN Sub-I
2023-06-18,6/18/2023 20:08:59,0.0,0.0,15.0,0.0,0.0,0.0,75.0,6,6,2023,18,90.0,Break,MS4,,,UMN Sub-I
2023-06-19,6/21/2023 21:27:35,720.0,0.0,0.0,0.0,0.0,0.0,55.0,0,6,2023,19,775.0,Break,MS4,,,UMN Sub-I
2023-06-20,6/21/2023 21:28:06,795.0,0.0,0.0,0.0,0.0,0.0,185.0,1,6,2023,20,980.0,Break,MS4,,,UMN Sub-I
2023-06-21,6/21/2023 21:28:27,852.0,0.0,0.0,0.0,0.0,0.0,67.0,2,6,2023,21,919.0,Break,MS4,,,UMN Sub-I
2023-06-22,6/23/2023 15:11:04,750.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2023,22,750.0,Break,MS4,,,UMN Sub-I
2023-06-23,6/23/2023 15:11:27,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,2023,23,600.0,Break,MS4,,,UMN Sub-I
2023-06-24,6/26/2023 21:48:59,0.0,0.0,0.0,0.0,0.0,167.0,0.0,5,6,2023,24,167.0,Break,MS4,,,UMN Sub-I
2023-06-25,6/26/2023 21:49:28,0.0,0.0,0.0,0.0,0.0,215.0,0.0,6,6,2023,25,215.0,Break,MS4,,,UMN Sub-I
2023-06-26,6/26/2023 21:49:57,0.0,0.0,26.0,0.0,30.0,15.0,96.0,0,6,2023,26,167.0,Break,MS4,,,Break
2023-06-27,7/5/2023 19:59:07,0.0,0.0,13.0,0.0,0.0,85.0,99.0,1,6,2023,27,197.0,Break,MS4,,,Break
2023-06-28,7/5/2023 19:59:54,0.0,0.0,0.0,0.0,0.0,308.0,0.0,2,6,2023,28,308.0,Break,MS4,,,Break
2023-06-29,7/5/2023 20:00:25,0.0,0.0,10.0,0.0,0.0,200.0,110.0,3,6,2023,29,320.0,Break,MS4,,,Break
2023-06-30,7/5/2023 20:00:45,0.0,0.0,0.0,0.0,0.0,180.0,0.0,4,6,2023,30,180.0,Break,MS4,,,Break
2023-07-01,7/5/2023 20:01:04,0.0,0.0,20.0,0.0,0.0,0.0,97.0,5,7,2023,1,117.0,Break,MS4,,,Away 1
2023-07-02,7/5/2023 20:01:19,0.0,0.0,11.0,0.0,0.0,0.0,60.0,6,7,2023,2,71.0,Break,MS4,,,Away 1
2023-07-03,7/5/2023 20:01:44,600.0,0.0,0.0,0.0,0.0,0.0,60.0,0,7,2023,3,660.0,Break,MS4,,,Away 1
2023-07-04,7/5/2023 20:02:07,0.0,0.0,0.0,0.0,60.0,150.0,75.0,1,7,2023,4,285.0,Break,MS4,,,Away 1
2023-07-05,7/5/2023 20:23:04,690.0,0.0,0.0,0.0,0.0,0.0,88.0,2,7,2023,5,778.0,Break,MS4,,,Away 1
2023-07-06,7/7/2023 22:01:05,660.0,0.0,15.0,0.0,0.0,0.0,75.0,3,7,2023,6,750.0,Break,MS4,,,Away 1
2023-07-07,7/7/2023 22:01:21,540.0,0.0,22.0,0.0,0.0,0.0,110.0,4,7,2023,7,672.0,Break,MS4,,,Away 1
2023-07-08,7/9/2023 20:40:17,0.0,0.0,40.0,0.0,0.0,0.0,316.0,5,7,2023,8,356.0,Break,MS4,,,Away 1
2023-07-09,7/9/2023 20:40:40,0.0,0.0,21.0,0.0,0.0,130.0,153.0,6,7,2023,9,304.0,Break,MS4,,,Away 1
2023-07-10,7/11/2023 22:36:23,795.0,0.0,0.0,0.0,0.0,0.0,60.0,0,7,2023,10,855.0,Break,MS4,,,Away 1
2023-07-11,7/11/2023 22:36:43,660.0,0.0,0.0,0.0,30.0,30.0,108.0,1,7,2023,11,828.0,Break,MS4,,,Away 1
2023-07-12,7/15/2023 17:54:42,590.0,0.0,0.0,0.0,30.0,30.0,35.0,2,7,2023,12,685.0,Break,MS4,,,Away 1
2023-07-13,7/15/2023 17:55:29,780.0,0.0,15.0,0.0,0.0,0.0,60.0,3,7,2023,13,855.0,Break,MS4,,,Away 1
2023-07-14,7/15/2023 17:55:52,780.0,0.0,20.0,0.0,0.0,0.0,0.0,4,7,2023,14,800.0,Break,MS4,,,Away 1
2023-07-15,7/18/2023 21:56:46,0.0,0.0,16.0,0.0,0.0,0.0,300.0,5,7,2023,15,316.0,Break,MS4,,,Away 1
2023-07-16,7/18/2023 21:57:11,0.0,0.0,18.0,0.0,0.0,0.0,210.0,6,7,2023,16,228.0,Break,MS4,,,Away 1
2023-07-17,7/18/2023 21:57:38,720.0,0.0,0.0,0.0,0.0,0.0,138.0,0,7,2023,17,858.0,Break,MS4,,,Away 1
2023-07-18,7/18/2023 21:57:53,945.0,0.0,0.0,0.0,0.0,0.0,50.0,1,7,2023,18,995.0,Break,MS4,,,Away 1
2023-07-19,7/19/2023 21:33:47,810.0,0.0,10.0,0.0,0.0,0.0,76.0,2,7,2023,19,896.0,Break,MS4,,,Away 1
2023-07-20,7/22/2023 18:51:59,900.0,0.0,0.0,0.0,0.0,0.0,10.0,3,7,2023,20,910.0,Break,MS4,,,Away 1
2023-07-21,7/22/2023 18:52:14,990.0,0.0,0.0,0.0,0.0,0.0,15.0,4,7,2023,21,1005.0,Break,MS4,,,Away 1
2023-07-22,7/22/2023 20:05:56,420.0,0.0,10.0,0.0,0.0,0.0,30.0,5,7,2023,22,460.0,Break,MS4,,,Away 1
2023-07-23,7/23/2023 21:03:35,0.0,0.0,10.0,0.0,126.0,45.0,135.0,6,7,2023,23,316.0,Break,MS4,,,Away 1
2023-07-24,7/24/2023 20:56:35,510.0,0.0,0.0,0.0,0.0,0.0,120.0,0,7,2023,24,630.0,Break,MS4,,,Away 1
2023-07-25,7/28/2023 14:04:03,720.0,0.0,0.0,0.0,0.0,0.0,100.0,1,7,2023,25,820.0,Break,MS4,,,Away 1
2023-07-26,7/28/2023 14:04:22,630.0,0.0,0.0,0.0,0.0,0.0,64.0,2,7,2023,26,694.0,Break,MS4,,,Away 1
2023-07-27,7/28/2023 14:04:45,570.0,0.0,0.0,0.0,0.0,0.0,45.0,3,7,2023,27,615.0,Break,MS4,,,Away 1
2023-07-28,7/28/2023 14:04:56,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2023,28,300.0,Break,MS4,,,Away 1
2023-07-29,8/9/2023 12:01:59,0.0,0.0,10.0,0.0,0.0,0.0,60.0,5,7,2023,29,70.0,Break,MS4,,,Break
2023-07-30,8/9/2023 12:02:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2023,30,0.0,Break,MS4,,,Break
2023-07-31,8/9/2023 12:02:27,0.0,0.0,20.0,0.0,0.0,0.0,25.0,0,7,2023,31,45.0,Break,MS4,,,Break
2023-08-01,8/9/2023 12:03:01,0.0,0.0,16.0,0.0,0.0,372.0,15.0,1,8,2023,1,403.0,Break,MS4,,,Break
2023-08-02,8/9/2023 12:03:41,0.0,0.0,31.0,0.0,150.0,332.0,0.0,2,8,2023,2,513.0,Break,MS4,,,Break
2023-08-03,8/9/2023 12:03:56,0.0,0.0,20.0,0.0,20.0,0.0,0.0,3,8,2023,3,40.0,Break,MS4,,,Break
2023-08-04,8/9/2023 12:04:11,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4,8,2023,4,15.0,Break,MS4,,,Break
2023-08-05,8/9/2023 12:04:21,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5,8,2023,5,15.0,Break,MS4,,,Break
2023-08-06,8/9/2023 12:04:31,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6,8,2023,6,15.0,Break,MS4,,,Break
2023-08-07,8/9/2023 12:04:38,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,8,2023,7,15.0,Break,MS4,,,Break
2023-08-08,8/9/2023 12:04:52,0.0,0.0,15.0,0.0,30.0,15.0,0.0,1,8,2023,8,60.0,Break,MS4,,,Break
2023-08-09,8/17/2023 12:58:25,0.0,0.0,6.0,0.0,47.0,252.0,0.0,2,8,2023,9,305.0,Break,MS4,,,Break
2023-08-10,8/17/2023 13:00:26,0.0,0.0,5.0,0.0,0.0,221.0,20.0,3,8,2023,10,246.0,Break,MS4,,,Break
2023-08-11,8/17/2023 13:01:49,0.0,0.0,0.0,0.0,90.0,70.0,0.0,4,8,2023,11,160.0,Break,MS4,,,Break
2023-08-12,8/17/2023 13:02:07,0.0,0.0,0.0,0.0,0.0,58.0,0.0,5,8,2023,12,58.0,Break,MS4,,,Break
2023-08-13,8/17/2023 13:02:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,2023,13,0.0,Break,MS4,,,Break
2023-08-14,8/17/2023 13:02:34,0.0,0.0,8.0,0.0,0.0,104.0,0.0,0,8,2023,14,112.0,Break,MS4,,,Break
2023-08-15,8/17/2023 13:02:44,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1,8,2023,15,15.0,Break,MS4,,,Break
2023-08-16,8/17/2023 13:03:01,0.0,0.0,8.0,0.0,80.0,0.0,0.0,2,8,2023,16,88.0,Break,MS4,,,Break
2023-08-17,8/17/2023 21:08:18,0.0,0.0,10.0,0.0,0.0,30.0,0.0,3,8,2023,17,40.0,Break,MS4,,,Break
2023-08-18,8/20/2023 18:56:21,0.0,0.0,10.0,0.0,0.0,210.0,0.0,4,8,2023,18,220.0,Break,MS4,,,Break
2023-08-19,8/20/2023 18:56:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,2023,19,0.0,Break,MS4,,,Break
2023-08-20,8/20/2023 18:56:57,0.0,0.0,45.0,0.0,0.0,0.0,339.0,6,8,2023,20,384.0,Break,MS4,,,Break
2023-08-21,8/21/2023 20:49:55,780.0,0.0,16.0,0.0,0.0,0.0,48.0,0,8,2023,21,844.0,Break,MS4,,,Away 2
2023-08-22,8/22/2023 20:44:02,780.0,0.0,0.0,0.0,0.0,0.0,120.0,1,8,2023,22,900.0,Break,MS4,,,Away 2
2023-08-23,8/23/2023 19:58:26,840.0,0.0,0.0,0.0,0.0,0.0,41.0,2,8,2023,23,881.0,Break,MS4,,,Away 2
2023-08-24,9/1/2023 19:18:29,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2023,24,1110.0,Break,MS4,,,Away 2
2023-08-25,9/1/2023 19:18:46,855.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,2023,25,855.0,Break,MS4,,,Away 2
2023-08-26,9/1/2023 19:19:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,2023,26,0.0,Break,MS4,,,Away 2
2023-08-27,9/1/2023 19:19:33,0.0,0.0,45.0,0.0,0.0,0.0,0.0,6,8,2023,27,45.0,Break,MS4,,,Away 2
2023-08-28,9/1/2023 19:22:02,630.0,0.0,0.0,0.0,0.0,0.0,120.0,0,8,2023,28,750.0,Break,MS4,,,Away 2
2023-08-29,9/1/2023 19:23:12,480.0,0.0,0.0,0.0,0.0,0.0,245.0,1,8,2023,29,725.0,Break,MS4,,,Away 2
2023-08-30,9/1/2023 19:23:39,960.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2023,30,960.0,Break,MS4,,,Away 2
2023-08-31,9/1/2023 19:24:24,660.0,0.0,0.0,0.0,0.0,0.0,115.0,3,8,2023,31,775.0,Break,MS4,,,Away 2
2023-09-01,9/1/2023 19:24:51,720.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2023,1,720.0,Break,MS4,,,Away 2
2023-09-02,9/4/2023 11:28:05,0.0,0.0,0.0,0.0,120.0,80.0,0.0,5,9,2023,2,200.0,Break,MS4,,,Away 2
2023-09-03,9/4/2023 11:28:31,0.0,0.0,15.0,0.0,164.0,0.0,95.0,6,9,2023,3,274.0,Break,MS4,,,Away 2
2023-09-04,9/5/2023 21:22:25,0.0,0.0,10.0,0.0,115.0,0.0,151.0,0,9,2023,4,276.0,Break,MS4,,,Away 2
2023-09-05,9/5/2023 21:22:50,660.0,0.0,30.0,0.0,0.0,0.0,90.0,1,9,2023,5,780.0,Break,MS4,,,Away 2
2023-09-06,9/7/2023 21:08:06,480.0,0.0,0.0,0.0,0.0,0.0,270.0,2,9,2023,6,750.0,Break,MS4,,,Away 2
2023-09-07,9/7/2023 21:08:38,660.0,0.0,20.0,0.0,0.0,30.0,140.0,3,9,2023,7,850.0,Break,MS4,,,Away 2
2023-09-08,9/10/2023 13:26:20,900.0,0.0,9.0,0.0,0.0,0.0,0.0,4,9,2023,8,909.0,Break,MS4,,,Away 2
2023-09-09,9/10/2023 13:26:34,978.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,2023,9,978.0,Break,MS4,,,Away 2
2023-09-10,9/16/2023 8:19:03,270.0,0.0,10.0,0.0,35.0,30.0,125.0,6,9,2023,10,470.0,Break,MS4,,,Away 2
2023-09-11,9/16/2023 8:19:21,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2023,11,960.0,Break,MS4,,,Away 2
2023-09-12,9/16/2023 8:20:40,645.0,0.0,35.0,0.0,0.0,0.0,75.0,1,9,2023,12,755.0,Break,MS4,,,Away 2
2023-09-13,9/16/2023 8:20:59,720.0,0.0,0.0,0.0,0.0,0.0,22.0,2,9,2023,13,742.0,Break,MS4,,,Away 2
2023-09-14,9/16/2023 8:21:18,660.0,0.0,0.0,0.0,0.0,20.0,0.0,3,9,2023,14,680.0,Break,MS4,,,Away 2
2023-09-15,9/16/2023 8:21:32,720.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2023,15,720.0,Break,MS4,,,Away 2
2023-09-16,9/20/2023 21:05:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,2023,16,0.0,Break,MS4,,,Break
2023-09-17,9/20/2023 21:05:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9,2023,17,0.0,Break,MS4,,,Away 3
2023-09-18,9/20/2023 21:05:35,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2023,18,420.0,Break,MS4,,,Away 3
2023-09-19,9/20/2023 21:06:04,600.0,0.0,0.0,0.0,0.0,45.0,75.0,1,9,2023,19,720.0,Break,MS4,,,Away 3
2023-09-20,9/20/2023 21:06:35,540.0,0.0,0.0,0.0,68.0,0.0,30.0,2,9,2023,20,638.0,Break,MS4,,,Away 3
2023-09-21,9/23/2023 9:25:05,480.0,0.0,0.0,0.0,101.0,0.0,30.0,3,9,2023,21,611.0,Break,MS4,,,Away 3
2023-09-22,9/23/2023 9:25:21,510.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2023,22,510.0,Break,MS4,,,Away 3
2023-09-23,10/6/2023 20:20:38,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5,9,2023,23,60.0,Break,MS4,,,Away 3
2023-09-24,10/6/2023 20:20:51,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6,9,2023,24,90.0,Break,MS4,,,Away 3
